IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
47.74.254.191,8900,TRUE,SIN,SG,Asia Pacific,Singapore,45102,"Alibaba US Technology Co., Ltd.",781,0.30
158.178.245.117,12368,TRUE,SIN,SG,Asia Pacific,Singapore,31898,ORACLE-BMC-31898,842,0.29
119.198.96.239,10230,TRUE,HKG,HK,Asia Pacific,Hong Kong,4766,Korea Telecom,841,0.28
216.221.212.241,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,907,0.27
107.155.56.147,40488,TRUE,SIN,SG,Asia Pacific,Singapore,135377,UCLOUD INFORMATION TECHNOLOGY HK LIMITED,411,0.27
216.221.213.204,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,958,0.27
158.224.83.159,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,935,0.27
221.165.152.104,12390,TRUE,HKG,HK,Asia Pacific,Hong Kong,4766,Korea Telecom,904,0.25
47.243.95.157,11007,TRUE,SIN,SG,Asia Pacific,Singapore,45102,"Alibaba US Technology Co., Ltd.",715,0.25
175.193.62.86,12578,TRUE,SIN,SG,Asia Pacific,Singapore,4766,Korea Telecom,927,0.24
121.146.141.13,11443,TRUE,SIN,SG,Asia Pacific,Singapore,4766,Korea Telecom,912,0.24
168.138.160.54,19081,TRUE,SIN,SG,Asia Pacific,Singapore,31898,ORACLE-BMC-31898,357,0.24
213.35.99.118,45681,TRUE,SIN,SG,Asia Pacific,Singapore,31898,ORACLE-BMC-31898,394,0.23
220.81.178.30,12306,TRUE,SIN,SG,Asia Pacific,Singapore,4766,Korea Telecom,928,0.23
8.219.214.196,12777,TRUE,SIN,SG,Asia Pacific,Singapore,45102,"Alibaba US Technology Co., Ltd.",535,0.23
59.29.175.61,12291,TRUE,HKG,HK,Asia Pacific,Hong Kong,4766,Korea Telecom,832,0.22
118.33.151.21,12506,TRUE,SIN,SG,Asia Pacific,Singapore,4766,Korea Telecom,947,0.22
216.221.213.150,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,897,0.21
158.224.83.162,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,957,0.21
158.224.83.164,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,950,0.21
129.150.49.154,32799,TRUE,SIN,SG,Asia Pacific,Singapore,31898,ORACLE-BMC-31898,332,0.21
158.224.81.1,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,952,0.20
211.223.146.34,12119,TRUE,HKG,HK,Asia Pacific,Hong Kong,4766,Korea Telecom,895,0.20
188.166.197.75,8443,TRUE,SIN,SG,Asia Pacific,Singapore,14061,DIGITALOCEAN-ASN,805,0.20
158.224.83.140,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,985,0.19
121.187.100.90,29842,TRUE,SIN,SG,Asia Pacific,Singapore,4766,Korea Telecom,988,0.19
158.224.83.6,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,948,0.18
121.179.68.136,10002,TRUE,SIN,SG,Asia Pacific,Singapore,4766,Korea Telecom,951,0.18
211.250.13.224,10912,TRUE,SIN,SG,Asia Pacific,Singapore,4766,Korea Telecom,991,0.18
138.2.88.252,51011,TRUE,SIN,SG,Asia Pacific,Singapore,31898,ORACLE-BMC-31898,326,0.17
216.221.214.50,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,931,0.17
158.224.83.76,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,919,0.16
175.193.62.86,12508,TRUE,KIX,JP,Asia Pacific,Osaka,4766,Korea Telecom,783,0.16
158.224.83.158,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,965,0.16
59.2.144.169,11371,TRUE,SIN,SG,Asia Pacific,Singapore,4766,Korea Telecom,944,0.16
139.180.136.178,29661,TRUE,SIN,SG,Asia Pacific,Singapore,20473,AS-CHOOPA,916,0.15
162.68.207.96,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,956,0.13
158.224.83.7,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,939,0.12
216.221.214.65,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,929,0.12
104.43.108.189,10086,TRUE,SIN,SG,Asia Pacific,Singapore,8075,MICROSOFT-CORP-MSN-AS-BLOCK,964,0.11
168.138.166.213,10500,TRUE,SIN,SG,Asia Pacific,Singapore,31898,ORACLE-BMC-31898,472,0.10
118.37.148.82,10032,TRUE,SIN,SG,Asia Pacific,Singapore,4766,Korea Telecom,941,0.10
158.224.83.141,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,919,0.10
178.128.97.69,8845,TRUE,SIN,SG,Asia Pacific,Singapore,14061,DIGITALOCEAN-ASN,515,0.10
158.224.83.138,8443,TRUE,LHR,GB,Europe,London,26585,SIAC-SFTI,954,0.09
207.148.118.195,8443,TRUE,SIN,SG,Asia Pacific,Singapore,20473,AS-CHOOPA,864,0.09
152.69.205.37,54322,TRUE,SIN,SG,Asia Pacific,Singapore,31898,ORACLE-BMC-31898,668,0.08
45.76.155.187,8443,TRUE,SIN,SG,Asia Pacific,Singapore,20473,AS-CHOOPA,919,0.08
121.183.17.222,10245,TRUE,HKG,HK,Asia Pacific,Hong Kong,4766,Korea Telecom,903,0.05
121.151.14.14,10051,TRUE,SIN,SG,Asia Pacific,Singapore,4766,Korea Telecom,855,0.05
